[[[649, 106], [656, 95], [660, 95], [663, 96], [643, 96], [638, 96], [634, 97], [670, 101], [629, 103], [658, 118], [641, 118], [705, 173], [600, 176], [716, 254], [585, 259], [711, 323], [592, 324], [712, 349], [590, 349], [704, 347], [598, 346], [701, 340], [601, 338], [681, 328], [621, 328], [682, 451], [625, 449], [677, 558], [632, 560], [671, 574], [638, 573], [686, 596], [627, 589]], 0]
[[[694, 505], [683, 510], [683, 511], [682, 511], [683, 512], [683, 515], [683, 517], [684, 526], [685, 533], [704, 508], [705, 511], [743, 527], [727, 553], [785, 511], [778, 591], [792, 468], [846, 613], [792, 457], [866, 628], [790, 458], [868, 620], [790, 461], [862, 613], [887, 544], [883, 551], [864, 489], [806, 450], [944, 533], [844, 343], [951, 538], [856, 327], [960, 533], [798, 318]], 1]
[[[694, 505], [682, 510], [682, 511], [682, 512], [683, 512], [682, 514], [682, 517], [684, 526], [685, 532], [704, 508], [704, 511], [743, 527], [727, 553], [786, 512], [779, 591], [792, 468], [846, 613], [792, 457], [866, 627], [790, 458], [867, 620], [790, 461], [862, 613], [887, 544], [882, 551], [860, 487], [805, 451], [939, 516], [844, 343], [949, 538], [856, 327], [961, 530], [798, 319]], 1]
[[[688, 503], [678, 509], [678, 509], [677, 510], [678, 510], [678, 512], [678, 514], [681, 525], [682, 529], [698, 505], [698, 508], [744, 527], [727, 552], [787, 513], [779, 589], [791, 470], [846, 611], [793, 459], [867, 626], [788, 460], [867, 620], [789, 464], [862, 613], [886, 552], [883, 558], [873, 497], [802, 454], [937, 523], [834, 352], [952, 541], [847, 334], [949, 532], [788, 327]], 1]
[[[688, 502], [678, 508], [678, 509], [678, 510], [678, 510], [678, 511], [678, 513], [682, 525], [682, 529], [699, 505], [698, 507], [744, 526], [728, 552], [787, 512], [778, 589], [791, 470], [847, 611], [793, 459], [866, 626], [788, 460], [867, 619], [789, 464], [862, 612], [886, 552], [883, 559], [864, 494], [802, 454], [933, 515], [834, 352], [945, 525], [847, 335], [943, 505], [787, 326]], 1]
[[[689, 503], [679, 508], [679, 509], [679, 510], [679, 510], [679, 512], [679, 514], [683, 525], [683, 528], [699, 505], [699, 507], [743, 528], [729, 551], [786, 512], [779, 589], [790, 472], [849, 611], [791, 461], [868, 626], [787, 461], [869, 619], [788, 465], [864, 613], [883, 553], [880, 551], [857, 495], [801, 458], [929, 516], [830, 360], [941, 526], [842, 344], [941, 506], [784, 338]], 1]
[[[688, 503], [679, 508], [679, 509], [679, 510], [679, 510], [679, 512], [679, 514], [682, 525], [683, 528], [699, 505], [699, 507], [743, 528], [729, 551], [786, 510], [779, 589], [790, 471], [848, 611], [791, 460], [868, 626], [786, 459], [869, 619], [788, 465], [864, 613], [883, 552], [880, 551], [862, 496], [801, 458], [933, 520], [830, 359], [945, 530], [842, 344], [946, 511], [784, 338]], 1]
[[[689, 503], [679, 509], [679, 510], [679, 511], [679, 510], [679, 512], [679, 514], [682, 526], [683, 529], [700, 506], [699, 508], [739, 531], [727, 553], [786, 507], [780, 590], [783, 466], [850, 612], [785, 454], [869, 627], [781, 454], [869, 619], [782, 458], [864, 613], [881, 552], [877, 556], [877, 504], [798, 462], [945, 538], [828, 370], [953, 545], [842, 357], [959, 525], [786, 350]], 1]
[[[689, 503], [679, 509], [679, 510], [679, 511], [679, 510], [679, 512], [679, 514], [682, 526], [683, 529], [699, 506], [699, 508], [739, 531], [727, 553], [786, 506], [780, 590], [783, 465], [850, 612], [785, 454], [870, 627], [781, 454], [870, 619], [781, 457], [865, 612], [881, 552], [877, 557], [877, 503], [798, 463], [945, 538], [828, 370], [953, 545], [842, 358], [959, 524], [786, 351]], 1]
[[[689, 504], [679, 509], [679, 510], [679, 511], [680, 511], [680, 513], [680, 515], [681, 526], [683, 530], [700, 507], [699, 509], [738, 531], [726, 553], [780, 517], [780, 591], [781, 467], [850, 612], [782, 455], [869, 627], [778, 455], [870, 620], [779, 459], [864, 614], [879, 550], [877, 554], [875, 507], [797, 462], [943, 540], [830, 373], [952, 546], [846, 361], [971, 539], [787, 352]], 1]
[[[690, 504], [679, 509], [679, 510], [679, 511], [680, 511], [680, 513], [680, 515], [682, 525], [683, 530], [700, 507], [699, 509], [738, 531], [726, 553], [785, 508], [780, 590], [780, 467], [850, 612], [781, 455], [869, 627], [778, 455], [870, 620], [778, 459], [864, 614], [879, 550], [877, 554], [878, 508], [797, 462], [943, 540], [831, 373], [962, 547], [847, 360], [971, 538], [787, 352]], 1]
[[[688, 503], [679, 509], [678, 510], [678, 511], [679, 510], [679, 512], [678, 514], [681, 525], [682, 529], [699, 506], [698, 508], [737, 532], [726, 552], [773, 513], [778, 591], [776, 465], [849, 612], [776, 452], [869, 628], [774, 451], [870, 620], [774, 456], [864, 613], [874, 551], [878, 553], [854, 506], [796, 467], [933, 520], [827, 383], [947, 529], [842, 371], [947, 505], [784, 368]], 1]
[[[688, 503], [678, 509], [678, 510], [678, 511], [678, 510], [678, 512], [678, 514], [681, 525], [681, 529], [699, 506], [698, 508], [737, 531], [726, 552], [773, 513], [778, 591], [776, 465], [848, 612], [776, 452], [869, 628], [773, 451], [870, 620], [774, 456], [864, 613], [874, 551], [876, 542], [855, 505], [796, 467], [933, 519], [827, 383], [947, 528], [842, 371], [947, 504], [784, 368]], 1]
[[[688, 503], [678, 509], [678, 510], [678, 511], [678, 510], [678, 512], [678, 514], [681, 525], [681, 529], [699, 506], [698, 509], [735, 534], [726, 552], [770, 516], [782, 589], [774, 465], [851, 611], [774, 451], [870, 626], [770, 451], [870, 620], [771, 455], [864, 612], [879, 551], [874, 548], [888, 522], [795, 466], [961, 540], [827, 391], [970, 546], [840, 380], [975, 536], [784, 380]], 1]
[[[688, 503], [678, 509], [678, 510], [678, 511], [678, 510], [678, 512], [678, 514], [681, 525], [681, 529], [699, 506], [698, 509], [735, 534], [726, 552], [770, 516], [781, 589], [774, 465], [851, 612], [774, 451], [870, 626], [770, 451], [870, 620], [771, 455], [864, 612], [879, 551], [874, 547], [891, 524], [795, 466], [962, 541], [827, 390], [971, 546], [840, 380], [982, 538], [784, 380]], 1]
[[[688, 503], [678, 509], [678, 510], [678, 511], [678, 511], [678, 513], [678, 515], [680, 525], [681, 530], [698, 506], [698, 509], [735, 533], [727, 552], [769, 514], [781, 589], [773, 463], [851, 612], [772, 450], [870, 627], [769, 449], [870, 621], [770, 453], [864, 613], [880, 549], [876, 536], [884, 522], [796, 465], [952, 540], [824, 394], [962, 546], [835, 387], [976, 537], [786, 383]], 1]
[[[688, 503], [678, 509], [678, 510], [678, 511], [678, 511], [678, 513], [678, 515], [680, 525], [681, 530], [698, 506], [698, 509], [734, 533], [726, 552], [769, 514], [781, 589], [772, 462], [851, 611], [772, 449], [870, 626], [769, 448], [870, 620], [769, 453], [864, 613], [879, 550], [876, 536], [884, 523], [795, 465], [951, 540], [824, 394], [971, 546], [835, 387], [976, 537], [784, 383]], 1]
[[[688, 502], [678, 508], [678, 509], [677, 510], [678, 510], [678, 512], [678, 514], [680, 525], [681, 529], [698, 505], [698, 508], [733, 535], [727, 551], [769, 515], [782, 588], [771, 462], [851, 609], [772, 450], [872, 625], [768, 449], [870, 617], [768, 453], [864, 610], [874, 554], [874, 534], [892, 531], [795, 467], [969, 542], [820, 401], [977, 546], [831, 393], [983, 537], [781, 389]], 1]
[[[688, 503], [678, 508], [678, 509], [678, 510], [678, 510], [678, 512], [678, 514], [680, 525], [681, 529], [698, 506], [698, 508], [733, 535], [726, 551], [769, 516], [782, 588], [771, 461], [851, 610], [772, 449], [872, 625], [768, 449], [870, 618], [768, 453], [864, 611], [877, 550], [872, 545], [879, 523], [795, 467], [951, 535], [820, 401], [963, 543], [829, 394], [975, 536], [781, 388]], 1]
[[[687, 502], [678, 508], [677, 509], [677, 510], [678, 510], [678, 512], [678, 514], [679, 525], [681, 529], [698, 505], [697, 508], [732, 535], [726, 550], [773, 518], [783, 587], [771, 462], [852, 609], [771, 449], [872, 625], [768, 449], [870, 618], [768, 453], [865, 610], [875, 555], [874, 532], [887, 532], [796, 466], [958, 542], [820, 402], [977, 546], [830, 393], [983, 537], [782, 391]], 1]
[[[687, 502], [678, 508], [677, 509], [677, 510], [678, 510], [678, 512], [678, 514], [680, 525], [681, 530], [698, 505], [697, 508], [732, 535], [726, 550], [770, 517], [782, 587], [771, 462], [851, 609], [772, 449], [872, 625], [768, 449], [870, 617], [768, 453], [865, 610], [875, 555], [874, 532], [892, 535], [796, 462], [969, 542], [820, 402], [977, 546], [830, 393], [983, 537], [782, 391]], 1]
[[[686, 502], [677, 508], [677, 509], [676, 511], [677, 510], [677, 512], [677, 514], [679, 525], [680, 530], [697, 505], [696, 508], [733, 534], [726, 551], [777, 516], [783, 588], [770, 464], [852, 609], [771, 450], [873, 625], [767, 450], [872, 618], [768, 454], [866, 610], [879, 551], [876, 530], [896, 538], [795, 461], [975, 541], [820, 404], [982, 547], [829, 395], [989, 538], [785, 372]], 1]
[[[686, 502], [677, 509], [677, 510], [676, 511], [677, 510], [677, 512], [677, 515], [679, 525], [680, 530], [697, 505], [696, 508], [732, 535], [726, 551], [776, 515], [783, 588], [770, 463], [852, 609], [770, 450], [872, 625], [767, 449], [872, 617], [767, 454], [866, 610], [878, 552], [875, 530], [903, 541], [795, 461], [975, 542], [820, 405], [983, 549], [830, 396], [989, 537], [785, 374]], 1]
[[[686, 502], [677, 509], [676, 510], [676, 511], [677, 510], [677, 512], [676, 514], [679, 525], [680, 530], [696, 506], [696, 508], [732, 535], [725, 550], [780, 513], [783, 587], [770, 462], [852, 610], [770, 449], [872, 625], [766, 449], [872, 619], [766, 453], [865, 611], [878, 550], [875, 532], [887, 526], [795, 465], [958, 540], [817, 406], [968, 545], [825, 398], [974, 535], [785, 376]], 1]
[[[686, 502], [677, 509], [676, 510], [676, 511], [677, 510], [677, 512], [677, 514], [679, 525], [680, 530], [696, 506], [696, 508], [732, 535], [725, 550], [780, 513], [783, 587], [770, 462], [852, 610], [770, 449], [872, 625], [765, 449], [872, 619], [766, 453], [865, 611], [878, 550], [875, 532], [891, 529], [794, 465], [958, 541], [817, 406], [968, 545], [825, 398], [983, 536], [786, 377]], 1]
[[[687, 503], [677, 509], [677, 510], [676, 511], [677, 510], [677, 512], [677, 514], [679, 526], [679, 530], [697, 506], [696, 508], [731, 535], [725, 551], [780, 516], [784, 588], [770, 462], [853, 610], [770, 450], [873, 626], [766, 449], [872, 620], [767, 453], [866, 611], [876, 550], [874, 534], [871, 522], [795, 466], [939, 536], [818, 407], [949, 546], [827, 399], [957, 517], [793, 377]], 1]
[[[686, 503], [677, 509], [676, 510], [676, 511], [677, 510], [677, 512], [677, 514], [679, 526], [679, 529], [697, 506], [696, 508], [731, 535], [725, 551], [780, 515], [784, 588], [770, 462], [853, 610], [770, 450], [872, 626], [766, 449], [872, 619], [767, 453], [866, 611], [875, 550], [874, 534], [868, 520], [795, 466], [936, 536], [818, 406], [947, 546], [827, 399], [955, 518], [792, 376]], 1]
[[[686, 502], [676, 509], [676, 510], [676, 511], [676, 510], [676, 512], [676, 514], [678, 525], [679, 529], [696, 505], [696, 507], [732, 535], [724, 550], [783, 518], [783, 587], [773, 464], [852, 610], [771, 451], [872, 626], [767, 450], [872, 619], [768, 454], [866, 612], [877, 549], [876, 533], [865, 518], [796, 465], [928, 532], [814, 413], [937, 541], [821, 407], [946, 514], [798, 387]], 1]
[[[686, 502], [676, 509], [676, 510], [676, 511], [676, 510], [676, 512], [676, 514], [678, 525], [679, 529], [696, 505], [696, 507], [732, 535], [724, 550], [782, 518], [784, 587], [773, 464], [852, 611], [771, 451], [872, 626], [767, 450], [872, 619], [768, 454], [866, 611], [877, 550], [876, 533], [865, 518], [796, 465], [928, 532], [814, 413], [937, 541], [821, 407], [946, 514], [799, 388]], 1]
[[[686, 503], [676, 509], [676, 510], [676, 511], [676, 511], [676, 513], [676, 515], [678, 526], [679, 530], [696, 506], [696, 508], [732, 535], [725, 551], [781, 516], [786, 587], [772, 462], [853, 609], [771, 449], [872, 626], [766, 449], [873, 619], [767, 453], [867, 611], [874, 552], [873, 532], [880, 524], [794, 461], [947, 536], [812, 415], [958, 546], [821, 406], [966, 516], [791, 384]], 1]
[[[685, 503], [676, 509], [676, 510], [676, 512], [676, 511], [676, 513], [676, 515], [678, 526], [679, 530], [696, 506], [695, 508], [731, 535], [725, 550], [780, 516], [786, 587], [771, 461], [853, 609], [771, 449], [872, 625], [766, 449], [873, 619], [767, 453], [867, 611], [874, 552], [873, 532], [881, 524], [794, 461], [949, 536], [812, 415], [960, 546], [821, 406], [969, 516], [791, 383]], 1]
[[[685, 503], [676, 509], [676, 510], [675, 512], [676, 510], [676, 512], [676, 514], [678, 526], [679, 530], [696, 506], [695, 508], [731, 536], [724, 550], [778, 516], [785, 588], [770, 461], [852, 609], [770, 450], [871, 625], [765, 450], [873, 620], [767, 453], [867, 611], [877, 551], [873, 533], [887, 527], [795, 462], [957, 539], [814, 414], [968, 550], [820, 414], [991, 540], [799, 394]], 1]
[[[685, 503], [676, 509], [676, 510], [675, 512], [676, 510], [676, 512], [676, 514], [678, 526], [679, 530], [696, 506], [695, 508], [731, 536], [725, 550], [778, 515], [785, 587], [770, 461], [852, 609], [770, 450], [871, 625], [765, 449], [873, 620], [767, 453], [867, 611], [877, 551], [873, 533], [887, 527], [795, 462], [957, 538], [815, 414], [968, 549], [820, 414], [991, 540], [800, 394]], 1]
[[[684, 503], [674, 510], [674, 511], [674, 512], [675, 511], [675, 513], [675, 515], [677, 527], [678, 530], [695, 506], [694, 508], [731, 536], [724, 551], [778, 514], [783, 587], [770, 458], [851, 610], [772, 447], [872, 626], [767, 448], [873, 620], [768, 452], [867, 612], [879, 551], [877, 530], [878, 536], [797, 462], [954, 543], [829, 416], [967, 554], [826, 413], [986, 538], [817, 393]], 1]
[[[684, 503], [675, 510], [674, 511], [674, 512], [675, 511], [675, 513], [675, 515], [677, 526], [678, 530], [695, 506], [694, 509], [731, 536], [724, 551], [778, 514], [783, 587], [770, 459], [851, 610], [772, 447], [872, 626], [767, 448], [873, 619], [768, 452], [867, 612], [877, 556], [876, 530], [877, 535], [797, 462], [953, 543], [829, 418], [965, 554], [826, 414], [986, 538], [819, 395]], 1]
[[[684, 503], [675, 509], [674, 510], [674, 512], [675, 511], [675, 513], [675, 515], [677, 526], [678, 530], [694, 506], [694, 508], [731, 537], [724, 550], [778, 512], [783, 587], [769, 459], [851, 609], [771, 447], [872, 625], [766, 448], [873, 619], [767, 452], [866, 611], [873, 557], [874, 530], [888, 535], [798, 461], [969, 541], [837, 428], [971, 556], [847, 435], [993, 541], [832, 410]], 1]
[[[684, 503], [675, 509], [674, 511], [674, 512], [675, 511], [675, 513], [675, 515], [677, 526], [678, 530], [695, 506], [694, 508], [731, 537], [724, 550], [778, 512], [783, 587], [769, 459], [851, 609], [771, 447], [872, 625], [767, 448], [873, 619], [767, 452], [866, 611], [875, 558], [874, 530], [887, 534], [798, 461], [969, 541], [837, 428], [971, 555], [847, 435], [993, 541], [833, 410]], 1]
[[[683, 503], [674, 510], [674, 511], [673, 512], [674, 511], [674, 513], [674, 515], [677, 527], [678, 531], [694, 506], [693, 509], [731, 536], [724, 551], [782, 518], [782, 587], [772, 465], [852, 610], [771, 454], [873, 625], [767, 452], [873, 619], [768, 456], [867, 612], [875, 560], [874, 531], [900, 539], [800, 460], [972, 541], [844, 444], [983, 552], [853, 452], [993, 540], [844, 428]], 1]
[[[682, 503], [674, 510], [673, 511], [673, 512], [674, 511], [674, 513], [674, 515], [676, 526], [677, 531], [693, 507], [693, 509], [731, 538], [724, 551], [786, 517], [785, 586], [774, 465], [852, 610], [771, 453], [873, 625], [766, 452], [874, 619], [769, 456], [867, 612], [877, 564], [874, 528], [910, 543], [800, 459], [981, 539], [846, 452], [988, 548], [856, 462], [1002, 543], [846, 437]], 1]
[[[683, 503], [674, 510], [673, 511], [673, 512], [674, 511], [674, 513], [674, 515], [676, 526], [677, 531], [693, 507], [693, 509], [731, 538], [724, 552], [784, 517], [785, 587], [774, 465], [852, 610], [771, 454], [873, 626], [768, 453], [873, 619], [769, 457], [867, 612], [876, 564], [874, 529], [905, 541], [813, 436], [981, 539], [844, 452], [987, 548], [854, 462], [1003, 543], [845, 437]], 1]
[[[683, 504], [674, 510], [673, 511], [673, 512], [674, 511], [674, 513], [674, 515], [676, 527], [677, 531], [693, 507], [693, 509], [729, 536], [724, 553], [782, 513], [787, 588], [771, 464], [853, 611], [770, 454], [874, 626], [765, 453], [875, 621], [767, 456], [868, 613], [872, 558], [872, 536], [899, 527], [817, 433], [973, 544], [849, 457], [983, 556], [856, 469], [1006, 543], [859, 444]], 1]
[[[683, 504], [673, 510], [673, 511], [673, 513], [674, 511], [674, 513], [674, 516], [676, 527], [677, 531], [693, 507], [693, 509], [729, 537], [724, 553], [783, 512], [787, 588], [771, 464], [854, 611], [770, 454], [874, 626], [766, 453], [875, 621], [767, 457], [869, 613], [872, 558], [873, 536], [896, 527], [817, 433], [970, 542], [850, 457], [980, 555], [856, 468], [1006, 543], [860, 443]], 1]
[[[683, 503], [674, 509], [674, 511], [673, 512], [674, 511], [674, 513], [674, 515], [676, 527], [677, 530], [693, 507], [693, 509], [728, 538], [724, 552], [779, 515], [787, 588], [767, 462], [853, 611], [769, 450], [873, 626], [765, 450], [874, 621], [765, 454], [868, 613], [869, 558], [872, 531], [896, 528], [818, 436], [972, 539], [850, 459], [983, 552], [857, 470], [1007, 539], [859, 445]], 1]
[[[683, 503], [674, 509], [673, 511], [673, 512], [674, 511], [674, 513], [674, 515], [676, 527], [677, 530], [693, 507], [693, 509], [728, 538], [724, 552], [779, 515], [787, 588], [767, 462], [853, 611], [769, 450], [873, 626], [765, 449], [874, 621], [765, 454], [868, 613], [869, 558], [872, 531], [895, 527], [819, 435], [972, 540], [851, 459], [983, 553], [857, 471], [1008, 539], [862, 446]], 1]
[[[683, 503], [674, 509], [674, 511], [673, 512], [674, 511], [674, 513], [674, 515], [676, 527], [677, 530], [693, 507], [693, 509], [728, 538], [724, 552], [780, 515], [787, 588], [768, 462], [853, 611], [769, 450], [873, 626], [765, 450], [874, 621], [766, 454], [868, 613], [870, 561], [872, 531], [897, 528], [817, 436], [972, 539], [851, 460], [983, 552], [858, 471], [1007, 539], [860, 446]], 1]
[[[683, 503], [674, 509], [674, 510], [674, 512], [674, 511], [674, 513], [674, 515], [676, 526], [678, 530], [694, 506], [693, 509], [729, 537], [724, 551], [779, 516], [786, 587], [768, 463], [853, 611], [768, 451], [874, 627], [765, 450], [875, 621], [766, 455], [868, 613], [870, 558], [872, 531], [898, 529], [816, 436], [973, 540], [849, 458], [984, 552], [856, 468], [1007, 539], [857, 444]], 1]
[[[683, 503], [674, 509], [674, 511], [674, 512], [674, 511], [674, 513], [674, 515], [676, 527], [678, 530], [693, 507], [693, 509], [729, 537], [724, 552], [780, 515], [787, 587], [768, 462], [853, 611], [769, 451], [873, 627], [765, 450], [875, 620], [766, 455], [868, 613], [870, 560], [871, 534], [902, 530], [814, 436], [976, 541], [849, 458], [987, 553], [857, 469], [1008, 539], [856, 444]], 1]
[[[682, 504], [673, 510], [673, 511], [673, 513], [673, 511], [673, 513], [673, 515], [676, 527], [677, 531], [693, 507], [692, 509], [729, 537], [724, 552], [781, 513], [788, 587], [768, 462], [854, 611], [768, 451], [874, 627], [764, 450], [875, 621], [765, 454], [869, 613], [872, 560], [873, 531], [903, 530], [814, 435], [977, 541], [849, 458], [988, 553], [856, 469], [1008, 538], [856, 445]], 1]
[[[682, 504], [673, 510], [673, 511], [673, 513], [673, 511], [673, 513], [673, 515], [676, 527], [677, 531], [693, 507], [692, 509], [729, 537], [724, 552], [782, 513], [788, 587], [768, 462], [853, 611], [769, 451], [874, 627], [764, 450], [875, 621], [766, 454], [869, 613], [874, 560], [873, 530], [910, 533], [813, 436], [990, 536], [847, 457], [998, 543], [855, 467], [1008, 542], [853, 444]], 1]
[[[357, 151], [353, 140], [353, 140], [352, 140], [349, 140], [346, 140], [342, 140], [337, 143], [322, 144], [354, 164], [348, 164], [337, 214], [272, 206], [338, 289], [236, 298], [382, 351], [237, 379], [394, 368], [233, 405], [394, 367], [245, 406], [389, 362], [248, 398], [282, 364], [256, 360], [268, 475], [338, 456], [172, 544], [330, 579], [150, 545], [318, 597], [170, 593], [387, 618]], 0]
[[[357, 151], [353, 140], [353, 140], [352, 139], [349, 140], [345, 140], [342, 140], [337, 143], [322, 144], [354, 164], [348, 164], [337, 214], [272, 206], [338, 289], [237, 298], [382, 351], [237, 379], [394, 368], [233, 405], [394, 368], [246, 407], [389, 363], [249, 398], [281, 364], [255, 360], [268, 475], [338, 456], [172, 544], [330, 580], [151, 545], [317, 598], [169, 593], [387, 618]], 0]
[[[393, 143], [389, 130], [388, 130], [388, 130], [385, 130], [382, 130], [378, 129], [372, 134], [359, 133], [389, 156], [384, 155], [361, 209], [316, 195], [355, 291], [286, 291], [383, 351], [307, 377], [391, 373], [309, 401], [393, 372], [322, 399], [390, 366], [322, 392], [319, 350], [290, 349], [337, 461], [350, 465], [240, 506], [330, 586], [219, 503], [317, 601], [243, 553], [396, 621]], 0]
[[[393, 143], [389, 130], [388, 130], [388, 130], [385, 130], [382, 129], [378, 129], [372, 134], [359, 133], [389, 156], [384, 155], [361, 209], [316, 195], [355, 291], [286, 291], [383, 351], [307, 377], [391, 373], [309, 401], [393, 372], [322, 399], [390, 366], [322, 392], [319, 351], [290, 349], [337, 461], [350, 466], [240, 506], [330, 586], [219, 504], [317, 601], [243, 553], [396, 621]], 1]
[[[410, 138], [407, 126], [406, 126], [406, 126], [403, 126], [400, 126], [397, 125], [389, 129], [379, 128], [406, 151], [401, 150], [371, 203], [335, 190], [363, 286], [311, 288], [386, 351], [339, 371], [392, 370], [343, 397], [395, 369], [357, 392], [391, 363], [359, 384], [332, 348], [304, 351], [383, 450], [361, 465], [307, 514], [333, 589], [284, 511], [317, 608], [332, 554], [391, 627]], 0]
[[[410, 138], [406, 126], [406, 126], [406, 126], [403, 126], [400, 125], [396, 125], [389, 129], [378, 128], [406, 151], [401, 150], [371, 203], [335, 190], [363, 286], [310, 288], [386, 351], [339, 371], [392, 370], [343, 397], [395, 369], [357, 392], [391, 363], [359, 384], [332, 348], [305, 351], [386, 446], [362, 465], [306, 508], [333, 590], [282, 509], [318, 608], [332, 553], [394, 618]], 0]
[[[446, 131], [441, 118], [440, 117], [439, 117], [439, 118], [437, 118], [434, 117], [421, 120], [418, 121], [441, 142], [438, 142], [395, 185], [379, 180], [371, 272], [358, 277], [384, 343], [407, 349], [392, 362], [416, 371], [401, 363], [426, 367], [398, 355], [424, 361], [368, 341], [343, 339], [460, 413], [354, 452], [373, 513], [325, 567], [353, 523], [312, 583], [403, 549], [372, 609]], 0]
[[[446, 130], [441, 117], [440, 117], [439, 116], [439, 117], [437, 117], [434, 117], [421, 119], [418, 120], [441, 141], [438, 141], [395, 185], [379, 179], [371, 273], [358, 277], [384, 343], [408, 349], [392, 362], [416, 372], [401, 363], [427, 367], [398, 355], [425, 361], [368, 341], [343, 339], [460, 412], [354, 452], [373, 512], [325, 565], [354, 523], [312, 581], [404, 548], [372, 608]], 0]
[[[481, 127], [477, 114], [476, 114], [475, 113], [476, 114], [474, 114], [472, 113], [458, 115], [457, 115], [475, 138], [473, 138], [425, 169], [421, 174], [401, 260], [406, 266], [416, 323], [465, 332], [423, 339], [478, 350], [428, 342], [488, 346], [426, 335], [484, 341], [402, 329], [383, 330], [499, 396], [370, 440], [497, 525], [329, 560], [488, 546], [314, 579], [542, 548], [363, 606]], 0]
[[[481, 127], [477, 114], [476, 114], [475, 113], [476, 114], [474, 114], [472, 113], [458, 115], [458, 115], [475, 138], [473, 138], [425, 169], [421, 174], [400, 260], [405, 266], [416, 323], [465, 332], [417, 338], [478, 350], [427, 342], [488, 346], [425, 335], [483, 341], [402, 329], [383, 330], [499, 396], [370, 440], [497, 526], [329, 560], [488, 547], [314, 579], [542, 548], [363, 606]], 0]
[[[499, 131], [496, 118], [495, 118], [494, 117], [495, 118], [493, 117], [491, 117], [477, 118], [476, 118], [493, 141], [491, 141], [444, 172], [438, 172], [418, 260], [424, 263], [427, 324], [487, 321], [431, 339], [502, 341], [432, 338], [512, 336], [435, 334], [507, 330], [423, 332], [404, 330], [508, 411], [383, 441], [534, 537], [333, 562], [531, 560], [322, 579], [582, 543], [354, 589]], 1]
[[[499, 131], [496, 118], [495, 118], [494, 117], [495, 118], [493, 118], [491, 117], [477, 118], [476, 118], [493, 142], [491, 141], [444, 172], [438, 172], [418, 260], [424, 262], [427, 324], [487, 321], [431, 339], [502, 341], [435, 342], [512, 336], [433, 332], [507, 330], [423, 332], [404, 330], [508, 411], [384, 441], [534, 538], [333, 563], [531, 561], [322, 580], [582, 544], [359, 590]], 0]
[[[536, 140], [533, 127], [532, 126], [530, 125], [532, 126], [531, 125], [529, 124], [514, 124], [514, 123], [528, 148], [527, 148], [475, 178], [478, 177], [453, 265], [465, 266], [457, 328], [528, 322], [455, 347], [544, 342], [461, 347], [552, 339], [461, 340], [547, 334], [458, 337], [445, 337], [534, 427], [421, 451], [540, 557], [343, 563], [534, 584], [327, 579], [598, 577], [383, 605]], 0]
[[[536, 139], [533, 126], [532, 126], [531, 125], [533, 126], [531, 125], [529, 124], [514, 124], [515, 123], [528, 148], [527, 148], [475, 178], [478, 177], [453, 265], [465, 266], [458, 328], [528, 323], [455, 346], [544, 342], [461, 347], [552, 340], [461, 340], [547, 334], [458, 337], [445, 337], [534, 427], [421, 451], [540, 556], [343, 563], [534, 583], [327, 578], [596, 576], [383, 605]], 0]
[[[552, 139], [548, 126], [547, 125], [546, 124], [548, 126], [546, 125], [545, 124], [529, 124], [530, 124], [545, 148], [544, 148], [495, 179], [497, 178], [474, 270], [484, 269], [483, 332], [543, 326], [483, 351], [558, 345], [495, 346], [567, 342], [493, 340], [562, 336], [477, 343], [473, 342], [547, 440], [450, 460], [545, 557], [361, 545], [537, 586], [338, 557], [590, 589], [370, 590]], 0]
[[[552, 140], [548, 126], [547, 125], [546, 124], [548, 126], [546, 125], [545, 124], [529, 124], [530, 124], [545, 149], [544, 148], [495, 179], [497, 178], [475, 270], [484, 270], [483, 332], [544, 326], [483, 351], [558, 345], [495, 347], [567, 342], [494, 341], [562, 336], [477, 343], [472, 343], [548, 439], [450, 460], [545, 557], [361, 545], [537, 586], [338, 557], [591, 588], [371, 590]], 0]
[[[584, 138], [581, 126], [580, 125], [579, 124], [580, 125], [578, 125], [576, 124], [563, 125], [561, 124], [577, 148], [576, 148], [535, 181], [522, 174], [517, 269], [510, 263], [529, 342], [559, 332], [536, 357], [569, 350], [540, 355], [578, 349], [540, 348], [574, 342], [526, 341], [515, 337], [566, 452], [556, 461], [553, 563], [438, 508], [511, 569], [415, 507], [565, 592], [461, 575]], 0]
[[[584, 138], [581, 126], [580, 125], [579, 125], [580, 125], [578, 125], [576, 124], [563, 125], [561, 124], [577, 148], [576, 148], [535, 181], [522, 174], [516, 270], [510, 263], [528, 342], [559, 332], [535, 357], [569, 350], [539, 356], [578, 349], [540, 349], [574, 342], [527, 341], [515, 338], [568, 451], [555, 460], [555, 563], [438, 509], [542, 584], [412, 507], [582, 597], [446, 569]], 0]
[[[612, 138], [609, 125], [609, 125], [608, 124], [608, 124], [606, 123], [604, 123], [593, 125], [588, 122], [606, 149], [603, 147], [570, 183], [546, 170], [562, 270], [533, 262], [581, 339], [561, 349], [587, 361], [566, 373], [592, 360], [577, 371], [589, 352], [577, 364], [568, 344], [553, 340], [589, 465], [629, 453], [557, 569], [535, 502], [543, 590], [514, 499], [599, 611], [536, 546]], 0]
